id; text; dialect
ID: 4; Text: ἐὰν δέ τις ⋮ τούτων τι δρᾶι εἰδὼς ἐχσεῖναι ⋮ θοᾶν ????? τριῶν ⋮ ὀβελῶν ⋮ τοῖσι ταμίασι ⋮⋮⋮ τὰς ℎιερέας τὰς ἐμ πόλει ⋮ καὶ τὰς ζακόρους μὴ ℎέχειν οἴκημα ταμιεῖον ⋮ ἐμ πόλει ⋮ μηδὲ ℎιπνεύεσθαι ἐὰν δέ τις τούτων τι δρᾶι ⋮ εὐθύνεσθαι ℎεκατὸν ⋮ δραχμεῖσι καὶ τοὺς ταμίας ⋮ ἐὰν ἐῶσι εὐθύνεσθαι ℎεκατὸν δραχμεῖσι ⋮⋮⋮ τὰ οἰκήματα — — — τῶι ℎεκατομπέδωι ⋮ ἀνοίγειν ⋮ τοὺς ταμίας ⋮ μὴ ὄλειζον τρὶς τοῦ μηνὸς θεᾶσθαι ⋮ τὰς ℎένας ⋮ ἡμέρ̣ας τὰς πρὸ τῆς νουμηνίας καὶ τῆι δεκάτηι καὶ τῆι εἰκάδι ℎυπὲρ ℎήμισυ ⋮ παρόντας ℎὸς δ’ ἂν λείπει ⋮ δυνατὸς ὂν ἀποτίνειν ⋮ δύο δραχμὰ ἔκαστον ἐσπράττειν δὲ τὸπρύτανιν ἂν δὲ μή καὶ αὐτὸν κατὰ ταῦτ’ εὐθύνεσθαι ⋮ φαίνειν δὲ ⋮ τὸπρύτανιν τὰ ἀδικήματα τοῖς ταμίασι ⋮ τὰ ἐν τῶι λίθωι γεγραμμένα ταῦτ ἔδοχσεν ⋮ τῶι δήμωι ἐπὶ Φιλοκράτους ἄρχοντος ⋮ τὰ ἐν τοῖν λίθοιν τούτοιν; Dialect: dialect.east_greek.atticionic.attic
ID: 4; Text: ἐὰν δέ τις ⋮ τούτων τι δρᾶι εἰδὼς ἐχσεῖναι ⋮ θοᾶν μέχρι τριῶν ⋮ ὀβελῶν ⋮ τοῖσι ταμίασι ⋮⋮⋮ τὰς ℎιερέας τὰς ἐμ πόλει ⋮ καὶ τὰς ζακόρους μὴ ℎέχειν οἴκημα ταμιεῖον ⋮ ἐμ πόλει ⋮ μηδὲ ℎιπνεύεσθαι ἐὰν δέ τις τούτων τι δρᾶι ⋮ εὐθύνεσθαι ℎεκατὸν ⋮ δραχμεῖσι καὶ τοὺς ?????? ⋮ ἐὰν ἐῶσι εὐθύνεσθαι ℎεκατὸν δραχμεῖσι ⋮⋮⋮ τὰ οἰκήματα — — — τῶι ℎεκατομπέδωι ⋮ ἀνοίγειν ⋮ τοὺς ταμίας ⋮ μὴ ὄλειζον τρὶς τοῦ μηνὸς θεᾶσθαι ⋮ τὰς ℎένας ⋮ ἡμέρ̣ας τὰς πρὸ τῆς νουμηνίας καὶ τῆι δεκάτηι καὶ τῆι εἰκάδι ℎυπὲρ ℎήμισυ ⋮ παρόντας ℎὸς δ’ ἂν λείπει ⋮ δυνατὸς ὂν ἀποτίνειν ⋮ δύο δραχμὰ ἔκαστον ἐσπράττειν δὲ τὸπρύτανιν ἂν δὲ μή καὶ αὐτὸν κατὰ ταῦτ’ εὐθύνεσθαι ⋮ φαίνειν δὲ ⋮ τὸπρύτανιν τὰ ἀδικήματα τοῖς ταμίασι ⋮ τὰ ἐν τῶι λίθωι γεγραμμένα ταῦτ ἔδοχσεν ⋮ τῶι δήμωι ἐπὶ Φιλοκράτους ἄρχοντος ⋮ τὰ ἐν τοῖν λίθοιν τούτοιν; Dialect: dialect.east_greek.atticionic.attic
ID: 4; Text: ἐὰν δέ τις ⋮ τούτων τι δρᾶι εἰδὼς ἐχσεῖναι ⋮ θοᾶν μέχρι τριῶν ⋮ ὀβελῶν ⋮ τοῖσι ταμίασι ⋮⋮⋮ τὰς ℎιερέας τὰς ἐμ πόλει ⋮ καὶ τὰς ζακόρους μὴ ℎέχειν οἴκημα ταμιεῖον ⋮ ἐμ πόλει ⋮ μηδὲ ℎιπνεύεσθαι ἐὰν δέ τις τούτων τι δρᾶι ⋮ εὐθύνεσθαι ℎεκατὸν ⋮ δραχμεῖσι καὶ τοὺς ταμίας ⋮ ἐὰν ἐῶσι εὐθύνεσθαι ℎεκατὸν δραχμεῖσι ⋮⋮⋮ τὰ οἰκήματα — — — τῶι ℎεκατομπέδωι ⋮ ἀνοίγειν ⋮ τοὺς ταμίας ⋮ μὴ ὄλειζον τρὶς τοῦ μηνὸς θεᾶσθαι ⋮ τὰς ℎένας ⋮ ?????? τὰς πρὸ τῆς νουμηνίας καὶ τῆι δεκάτηι καὶ τῆι εἰκάδι ℎυπὲρ ℎήμισυ ⋮ παρόντας ℎὸς δ’ ἂν λείπει ⋮ δυνατὸς ὂν ἀποτίνειν ⋮ δύο δραχμὰ ἔκαστον ἐσπράττειν δὲ τὸπρύτανιν ἂν δὲ μή καὶ αὐτὸν κατὰ ταῦτ’ εὐθύνεσθαι ⋮ φαίνειν δὲ ⋮ τὸπρύτανιν τὰ ἀδικήματα τοῖς ταμίασι ⋮ τὰ ἐν τῶι λίθωι γεγραμμένα ταῦτ ἔδοχσεν ⋮ τῶι δήμωι ἐπὶ Φιλοκράτους ἄρχοντος ⋮ τὰ ἐν τοῖν λίθοιν τούτοιν; Dialect: dialect.east_greek.atticionic.attic
ID: 4; Text: ἐὰν δέ τις ⋮ τούτων τι δρᾶι εἰδὼς ἐχσεῖναι ⋮ θοᾶν μέχρι τριῶν ⋮ ὀβελῶν ⋮ τοῖσι ταμίασι ⋮⋮⋮ τὰς ℎιερέας τὰς ἐμ πόλει ⋮ καὶ τὰς ζακόρους μὴ ℎέχειν οἴκημα ταμιεῖον ⋮ ἐμ πόλει ⋮ μηδὲ ℎιπνεύεσθαι ἐὰν δέ τις τούτων τι δρᾶι ⋮ εὐθύνεσθαι ℎεκατὸν ⋮ δραχμεῖσι καὶ τοὺς ταμίας ⋮ ἐὰν ἐῶσι εὐθύνεσθαι ℎεκατὸν δραχμεῖσι ⋮⋮⋮ τὰ οἰκήματα — — — τῶι ℎεκατομπέδωι ⋮ ἀνοίγειν ⋮ τοὺς ταμίας ⋮ μὴ ὄλειζον τρὶς τοῦ μηνὸς θεᾶσθαι ⋮ τὰς ℎένας ⋮ ἡμέρ̣ας τὰς πρὸ τῆς νουμηνίας καὶ τῆι δεκάτηι καὶ τῆι εἰκάδι ℎυπὲρ ℎήμισυ ⋮ παρόντας ℎὸς δ’ ἂν λείπει ⋮ δυνατὸς ὂν ἀποτίνειν ⋮ δύο δραχμὰ ἔκαστον ἐσπράττειν δὲ τὸπρύτανιν ἂν δὲ μή καὶ αὐτὸν κατὰ ταῦτ’ εὐθύνεσθαι ⋮ φαίνειν δὲ ⋮ τὸπρύτανιν τὰ ἀδικήματα τοῖς ταμίασι ⋮ τὰ ἐν τῶι λίθωι ?????????? ταῦτ ἔδοχσεν ⋮ τῶι δήμωι ἐπὶ Φιλοκράτους ἄρχοντος ⋮ τὰ ἐν τοῖν λίθοιν τούτοιν; Dialect: dialect.east_greek.atticionic.attic
ID: 4; Text: ἐὰν δέ τις ⋮ τούτων τι δρᾶι εἰδὼς ἐχσεῖναι ⋮ θοᾶν μέχρι τριῶν ⋮ ὀβελῶν ⋮ τοῖσι ταμίασι ⋮⋮⋮ τὰς ℎιερέας τὰς ἐμ πόλει ⋮ καὶ τὰς ζακόρους μὴ ℎέχειν οἴκημα ταμιεῖον ⋮ ἐμ πόλει ⋮ μηδὲ ℎιπνεύεσθαι ἐὰν δέ τις τούτων τι δρᾶι ⋮ εὐθύνεσθαι ℎεκατὸν ⋮ δραχμεῖσι καὶ τοὺς ταμίας ⋮ ἐὰν ἐῶσι εὐθύνεσθαι ℎεκατὸν δραχμεῖσι ⋮⋮⋮ τὰ οἰκήματα — — — τῶι ℎεκατομπέδωι ⋮ ἀνοίγειν ⋮ τοὺς ταμίας ⋮ μὴ ὄλειζον τρὶς τοῦ μηνὸς θεᾶσθαι ⋮ τὰς ℎένας ⋮ ἡμέρ̣ας τὰς πρὸ τῆς νουμηνίας καὶ τῆι δεκάτηι καὶ τῆι εἰκάδι ℎυπὲρ ℎήμισυ ⋮ παρόντας ℎὸς δ’ ἂν λείπει ⋮ δυνατὸς ὂν ἀποτίνειν ⋮ δύο δραχμὰ ἔκαστον ἐσπράττειν δὲ τὸπρύτανιν ἂν δὲ μή καὶ αὐτὸν κατὰ ταῦτ’ εὐθύνεσθαι ⋮ φαίνειν δὲ ⋮ τὸπρύτανιν τὰ ἀδικήματα τοῖς ταμίασι ⋮ τὰ ἐν τῶι λίθωι γεγραμμένα ταῦτ ??????? ⋮ τῶι δήμωι ἐπὶ Φιλοκράτους ἄρχοντος ⋮ τὰ ἐν τοῖν λίθοιν τούτοιν; Dialect: dialect.east_greek.atticionic.attic

ID: 314673; Text: βασιλεὺς ???????? Δαρεῖος ὁ Ὑστάσπεω Γαδάται δούλωι τάδε λέγει πυνθάνομαι σὲ τῶν ἐμῶν ἐπιταγμάτων οὐ κατὰ πάντα πειθαρχεῖν· ὄτι μὲν γὰρ τὴν ἐμὴν ἐκπονεῖς γῆν τοὺς πέραν Εὐφράτου καρποὺς ἐπὶ τὰ κάτω τῆς Ἀσίας μέρη καταφυτεύων ἐπαινῶ σὴν πρόθεσιν καὶ διὰ ταῦτά σοι κείσεται μεγάλη χάρις ἐμ βασιλέως οἴκωι ὄτι δὲ τὴν ὐπὲρ θεῶν μου διάθεσιν ἀφανίζεις δώσω σοὶ μὴ μεταβαλομένωι πεῖραν ἠδικημένου θυμοῦ φυτουργοὺς γὰρ ἰεροὺς Ἀπόλλωνος φόρον ἔπρασσες καὶ χώραν σκαπανεύειν βέβηλον ἐπέτασσες ἀγνοῶν ἐμῶν προγόνων εἰς τὸν θεὸν νοῦν ὂς Πέρσαις εἶπε πᾶσαν ἀτρέκειαν καὶ τη— — —; Dialect: None
ID: 314673; Text: βασιλεὺς βασιλέων Δαρεῖος ὁ Ὑστάσπεω Γαδάται δούλωι τάδε ????? πυνθάνομαι σὲ τῶν ἐμῶν ἐπιταγμάτων οὐ κατὰ πάντα πειθαρχεῖν· ὄτι μὲν γὰρ τὴν ἐμὴν ἐκπονεῖς γῆν τοὺς πέραν Εὐφράτου καρποὺς ἐπὶ τὰ κάτω τῆς Ἀσίας μέρη καταφυτεύων ἐπαινῶ σὴν πρόθεσιν καὶ διὰ ταῦτά σοι κείσεται μεγάλη χάρις ἐμ βασιλέως οἴκωι ὄτι δὲ τὴν ὐπὲρ θεῶν μου διάθεσιν ἀφανίζεις δώσω σοὶ μὴ μεταβαλομένωι πεῖραν ἠδικημένου θυμοῦ φυτουργοὺς γὰρ ἰεροὺς Ἀπόλλωνος φόρον ἔπρασσες καὶ χώραν σκαπανεύειν βέβηλον ἐπέτασσες ἀγνοῶν ἐμῶν προγόνων εἰς τὸν θεὸν νοῦν ὂς Πέρσαις εἶπε πᾶσαν ἀτρέκειαν καὶ τη— — —; Dialect: None
ID: 314673; Text: βασιλεὺς βασιλέων Δαρεῖος ὁ Ὑστάσπεω Γαδάται δούλωι τάδε λέγει πυνθάνομαι σὲ τῶν ἐμῶν ἐπιταγμάτων οὐ κατὰ πάντα πειθαρχεῖν· ὄτι μὲν γὰρ τὴν ἐμὴν ἐκπονεῖς γῆν τοὺς πέραν Εὐφράτου καρποὺς ἐπὶ τὰ κάτω τῆς ????? μέρη καταφυτεύων ἐπαινῶ σὴν πρόθεσιν καὶ διὰ ταῦτά σοι κείσεται μεγάλη χάρις ἐμ βασιλέως οἴκωι ὄτι δὲ τὴν ὐπὲρ θεῶν μου διάθεσιν ἀφανίζεις δώσω σοὶ μὴ μεταβαλομένωι πεῖραν ἠδικημένου θυμοῦ φυτουργοὺς γὰρ ἰεροὺς Ἀπόλλωνος φόρον ἔπρασσες καὶ χώραν σκαπανεύειν βέβηλον ἐπέτασσες ἀγνοῶν ἐμῶν προγόνων εἰς τὸν θεὸν νοῦν ὂς Πέρσαις εἶπε πᾶσαν ἀτρέκειαν καὶ τη— — —; Dialect: None
ID: 314673; Text: βασιλεὺς βασιλέων Δαρεῖος ὁ Ὑστάσπεω Γαδάται δούλωι τάδε λέγει πυνθάνομαι σὲ τῶν ἐμῶν ἐπιταγμάτων οὐ κατὰ πάντα πειθαρχεῖν· ὄτι μὲν γὰρ τὴν ἐμὴν ἐκπονεῖς γῆν τοὺς πέραν Εὐφράτου καρποὺς ἐπὶ τὰ κάτω τῆς Ἀσίας μέρη καταφυτεύων ἐπαινῶ σὴν πρόθεσιν καὶ διὰ ταῦτά σοι κείσεται μεγάλη χάρις ἐμ βασιλέως ????? ὄτι δὲ τὴν ὐπὲρ θεῶν μου διάθεσιν ἀφανίζεις δώσω σοὶ μὴ μεταβαλομένωι πεῖραν ἠδικημένου θυμοῦ φυτουργοὺς γὰρ ἰεροὺς Ἀπόλλωνος φόρον ἔπρασσες καὶ χώραν σκαπανεύειν βέβηλον ἐπέτασσες ἀγνοῶν ἐμῶν προγόνων εἰς τὸν θεὸν νοῦν ὂς Πέρσαις εἶπε πᾶσαν ἀτρέκειαν καὶ τη— — —; Dialect: None
